movie_name,soundtrack_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Good Will Hunting,As the Rain ,0.562,0.527,0.0519,0.55,0.4,0.229,0.838,169.979
Good Will Hunting,People ,0.434,0.379,0.0271,0.609,0.776,0.153,0.0684,103.993
Good Will Hunting,Between the Bars ,0.537,0.0959,0.0586,0.929,0.856,0.114,0.36,135.304
Good Will Hunting,Handle on My Heart ,0.212,0.314,0.03,0.836,0.945,0.105,0.155,104.8
Good Will Hunting,Fisherman's Blues ,0.395,0.787,0.0658,0.0407,2.22e-06,0.0676,0.636,138.161
Good Will Hunting,How Can You Mend a Broken Heart ,0.487,0.347,0.0439,0.273,3.54e-06,0.128,0.379,146.167
Good Will Hunting,Tommy Bhetty's Waltz ,0.704,0.685,0.0421,0.0101,0.177,0.343,0.345,128.693
Good Will Hunting,Angeles ,0.549,0.152,0.0555,0.84,0.225,0.136,0.598,118.234
Good Will Hunting,Heart & Soul ,0.587,0.358,0.0276,0.219,0.00201,0.192,0.368,96.685
Good Will Hunting,Danny Boy ,0.258,0.22,0.0297,0.953,0.000179,0.296,0.197,87.487
Good Will Hunting,Miss Misery ,0.563,0.389,0.03,0.451,0.0018,0.101,0.423,125.516
Good Will Hunting,Afternoon Delight ,0.5,0.515,0.0298,0.53,0.0,0.26,0.654,145.934
Toy Story 3,We Belong Together ,0.597,0.784,0.0858,0.109,0.00777,0.0523,0.9,164.056
Toy Story 3,You've Got A Friend In Me ,0.689,0.333,0.0307,0.817,5.13e-06,0.285,0.471,115.835
Toy Story 3,You've Got A Friend In Me (para Buzz Español) ,0.537,0.828,0.0464,0.557,0.000875,0.0963,0.92,126.757
Toy Story 3,Dream Weaver ,0.408,0.178,0.031,0.641,0.687,0.128,0.125,67.541
Toy Story 3,Le Freak ,0.689,0.333,0.0307,0.817,5.13e-06,0.285,0.471,115.835
Requiem for a Dream,Bialy & Lox Conga ,0.511,0.32,0.0454,0.736,0.509,0.267,0.893,132.194
Requiem for a Dream,Bugs' Got a Devilish Grin Conga ,0.361,0.563,0.0428,0.392,0.00323,0.55,0.901,121.952
Requiem for a Dream,Summer Overture ,0.43,0.232,0.0399,0.93,0.872,0.122,0.0424,66.953
3 Idiots,Aal Izz Well ,0.788,0.873,0.151,0.397,0.0,0.182,0.619,120.013
3 Idiots,Zoobi Doobi ,0.757,0.587,0.0448,0.721,0.0,0.151,0.686,89.993
3 Idiots,Behti Hawa Sa Tha Woh ,0.623,0.474,0.0382,0.384,2.39e-05,0.0931,0.379,139.981
3 Idiots,Give Me Some Sunshine ,0.668,0.616,0.0582,0.393,6.31e-06,0.092,0.566,97.986
3 Idiots,Jaane Nahin Denge Tujhe ,0.347,0.555,0.0612,0.524,0.0,0.164,0.522,76.644
3 Idiots,Zoobi Doobi - Remix ,0.757,0.587,0.0448,0.721,0.0,0.151,0.686,89.993
3 Idiots,Aal Izz Well - Remix ,0.478,0.899,0.0686,0.076,0.0,0.155,0.509,125.85
Your Name.,Yumetourou (Dream Lanturn) ,0.71,0.577,0.0538,0.751,0.566,0.0986,0.902,139.982
Your Name.,Zen Zen Zense ,0.307,0.0385,0.0459,0.937,0.916,0.113,0.11,190.265
Your Name.,Sparkle ,0.372,0.426,0.0339,0.687,0.00784,0.109,0.287,123.993
Your Name.,Nande mo naiya (It's Nothing) ,0.496,0.462,0.0307,0.245,0.0,0.282,0.514,167.936
Singin' in the Rain,Fit as a Fiddle ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Temptation ,0.613,0.259,0.0268,0.786,0.0,0.115,0.927,93.427
Singin' in the Rain,All I Do Is Dream of You ,0.226,0.0757,0.0364,0.923,0.00126,0.185,0.363,91.293
Singin' in the Rain,Make 'em Laugh ,0.558,0.612,0.117,0.757,2.59e-06,0.288,0.71,157.592
Singin' in the Rain,I've Got a Feelin' You're Foolin' ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,The Wedding of the Painted Doll ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Should I? ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Beautiful Girl ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,You Were Meant For Me ,0.217,0.108,0.0386,0.979,0.309,0.0804,0.12,121.012
Singin' in the Rain,Moses Supposes ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Good Morning ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Singin' in the Rain ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Would You ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Broadway Rhythm Ballet ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Singin in the Rain (in A-Flat) ,0.613,0.259,0.0268,0.786,0.0,0.115,0.927,93.427
Singin' in the Rain,You Are My Lucky Star ,0.135,0.165,0.0328,0.891,9.11e-06,0.345,0.365,84.503
Singin' in the Rain,Main Title ,0.255,0.448,0.0377,0.901,0.00757,0.163,0.356,113.521
Singin' in the Rain,Dignity ,0.094,0.286,0.0476,0.944,0.19,0.162,0.298,181.087
Singin' in the Rain,Stunt Montage ,0.192,0.143,0.0395,0.932,0.000602,0.333,0.126,88.807
Singin' in the Rain,First Silent Picture ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Gene Dreams of Kathy ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Good Night Kathy ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,From Dueling to Dancing ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Singin' in the Rain,Would You? (End Title) ,0.16,0.12,0.0367,0.915,0.00024,0.28,0.162,169.722
Singin' in the Rain,March: News of the Day ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
Star Wars: Episode VI - Return of the Jedi,Lapti Nek ,0.842,0.56,0.0826,0.136,0.0863,0.09,0.73,131.306
Star Wars: Episode VI - Return of the Jedi,Ewok Celebration ,0.392,0.395,0.0727,0.792,0.797,0.223,0.325,125.081
Star Wars: Episode VI - Return of the Jedi,Jedi Rocks ,0.523,0.736,0.0456,0.00257,0.631,0.289,0.529,189.643
Reservoir Dogs,Little Green Bag ,0.838,0.427,0.0384,0.168,0.00244,0.0578,0.809,104.015
Reservoir Dogs,Stuck in the Middle with You ,0.795,0.564,0.0392,0.0934,0.000531,0.0631,0.961,124.166
Reservoir Dogs,I Gotcha ,0.795,0.564,0.0392,0.0934,0.000531,0.0631,0.961,124.166
Reservoir Dogs,Fool for Love ,0.811,0.792,0.327,0.144,0.0,0.329,0.687,99.246
Reservoir Dogs,Hooked on a Feeling ,0.547,0.82,0.0805,0.261,0.0,0.3,0.933,118.208
Reservoir Dogs,Coconut ,0.809,0.321,0.0635,0.809,0.000546,0.104,0.698,129.653
Reservoir Dogs,Harvest Moon ,0.537,0.404,0.0292,0.379,2.8e-06,0.234,0.378,84.436
Reservoir Dogs,Magic Carpet Ride ,0.387,0.887,0.0553,0.0135,0.379,0.102,0.531,118.234
Reservoir Dogs,Wes Turned Country ,0.795,0.564,0.0392,0.0934,0.000531,0.0631,0.961,124.166
Reservoir Dogs,Country's Cool ,0.795,0.564,0.0392,0.0934,0.000531,0.0631,0.961,124.166
Reservoir Dogs,It's Country ,0.795,0.564,0.0392,0.0934,0.000531,0.0631,0.961,124.166
Eternal Sunshine of the Spotless Mind,Everybody's Gotta Learn Sometime ,0.94,0.392,0.107,0.29,0.00152,0.206,0.358,111.518
Eternal Sunshine of the Spotless Mind,Something ,0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,Keep On Looking ,0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,Tere Sang Pyar Main ,0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,Mere Man Tera Pyasa ,0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,"Concerto No. 8 in D Major, Opus 99 ",0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,Wada Na Tod ,0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,Some Kinda Shuffle ,0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,Nola's Bounce ,0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,Light And Day/Reach For The Sun ,0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,"Oh My Darling, Clementine ",0.311,0.021,0.0594,0.973,0.95,0.103,0.0783,102.318
Eternal Sunshine of the Spotless Mind,Row Row Row Your Boat ,0.567,0.0437,0.0369,0.974,0.943,0.111,0.191,104.024
Eternal Sunshine of the Spotless Mind,Mr. Blue Sky ,0.508,0.4,0.0504,0.267,2.64e-06,0.102,0.887,181.839
2001: A Space Odyssey,Gayane Ballet Suite -- Gayane's Adagio ,0.224,0.229,0.0334,0.0684,0.947,0.205,0.0356,129.204
2001: A Space Odyssey,Atmospheres ,0.231,0.132,0.0344,0.584,0.665,0.166,0.0311,76.182
2001: A Space Odyssey,Lux Aeterna ,0.16,0.00323,0.0469,0.962,0.779,0.116,0.0191,131.499
2001: A Space Odyssey,Requiem ,0.224,0.229,0.0334,0.0684,0.947,0.205,0.0356,129.204
2001: A Space Odyssey,The Blue Danube ,0.224,0.229,0.0334,0.0684,0.947,0.205,0.0356,129.204
2001: A Space Odyssey,Thus Spoke Zarathustra ,0.224,0.229,0.0334,0.0684,0.947,0.205,0.0356,129.204
2001: A Space Odyssey,Adventures ,0.224,0.229,0.0334,0.0684,0.947,0.205,0.0356,129.204
2001: A Space Odyssey,Happy Birthday to You ,0.224,0.229,0.0334,0.0684,0.947,0.205,0.0356,129.204
2001: A Space Odyssey,Off Beats Mood ,0.224,0.229,0.0334,0.0684,0.947,0.205,0.0356,129.204
2001: A Space Odyssey,Daisy Bell (A Bicycle Built for Two) ,0.231,0.132,0.0344,0.584,0.665,0.166,0.0311,76.182
High and Low,The Magic Begins ,0.512,0.768,0.045,0.0213,3.2e-06,0.0918,0.322,126.907
High and Low,It's Now or Never ,0.512,0.768,0.045,0.0213,3.2e-06,0.0918,0.322,126.907
High and Low,Die Forelle ,0.233,0.116,0.036,0.993,0.848,0.113,0.274,155.822
High and Low,"Forellenquintett (Trout Quintet), 4th movement ",0.55,0.131,0.0444,0.979,0.868,0.0964,0.509,123.208
Citizen Kane,It Can't Be Love ,0.758,0.896,0.0501,0.173,3.18e-05,0.136,0.797,94.911
Citizen Kane,Una voce poco fa ,0.332,0.0499,0.0696,0.971,0.000244,0.0889,0.116,79.489
Citizen Kane,A Poco No ,0.499,0.667,0.0392,0.203,0.0,0.195,0.427,133.958
Citizen Kane,Funeral March ,0.402,0.827,0.106,0.000537,0.00108,0.0932,0.298,100.127
Citizen Kane,A Hot Time in the Old Town ,0.758,0.896,0.0501,0.173,3.18e-05,0.136,0.797,94.911
Citizen Kane,The Battle Cry of Freedom ,0.481,0.447,0.0469,0.165,0.000182,0.107,0.315,126.702
Citizen Kane,The Girl I Left Behind Me ,0.277,0.836,0.0508,0.000135,0.0,0.186,0.295,131.844
Citizen Kane,In A Mizz ,0.758,0.896,0.0501,0.173,3.18e-05,0.136,0.797,94.911
Citizen Kane,"Song Without Words, Op. 62 No.3 (Funeral March) ",0.402,0.827,0.106,0.000537,0.00108,0.0932,0.298,100.127
Citizen Kane,Aria from Salammbo ,0.156,0.324,0.0374,0.942,0.0343,0.0812,0.0387,73.206
Citizen Kane,Theme ,0.734,0.634,0.1,0.0561,4.52e-06,0.327,0.541,93.979
Citizen Kane,Charlie Kane ,0.528,0.458,0.445,0.188,0.0,0.251,0.613,84.955
Citizen Kane,Pilgrim's Chorus ,0.488,0.432,0.0304,0.0715,0.0,0.169,0.573,140.12
Capernaum,It looks like we don't have any Soundtracks for this title yet.,0.61,0.529,0.0414,0.0769,0.85,0.107,0.756,120.021
Lawrence of Arabia,The Man Who Broke the Bank at Monte Carlo ,0.136,0.256,0.0406,0.72,0.827,0.12,0.0537,167.826
Lawrence of Arabia,Overture ,0.243,0.396,0.0326,0.83,0.961,0.0672,0.102,97.765
Lawrence of Arabia,Main Title ,0.207,0.13,0.0398,0.916,0.809,0.0546,0.0381,114.37
Lawrence of Arabia,Miracle ,0.183,0.199,0.0378,0.978,0.962,0.305,0.0308,89.139
Lawrence of Arabia,Nefud Mirage ,0.0661,0.0211,0.0319,0.979,0.892,0.137,0.0686,62.249
Lawrence of Arabia,Rescue of Gasim ,0.106,0.229,0.0364,0.97,0.786,0.123,0.0535,83.142
Lawrence of Arabia,Brining Gasim Into Camp ,0.106,0.229,0.0364,0.97,0.786,0.123,0.0535,83.142
Lawrence of Arabia,Arrival At Auda's Camo ,0.242,0.601,0.0365,0.936,0.771,0.274,0.213,146.068
Lawrence of Arabia,The Voice Of The Guns ,0.502,0.407,0.0355,0.981,0.845,0.477,0.501,118.227
Lawrence of Arabia,In Whose Name Do You Ride? ,0.33,0.58,0.0387,0.52,0.93,0.0656,0.289,81.749
Lawrence of Arabia,Continuation Of The Mircal ,0.204,0.127,0.0412,0.979,0.977,0.183,0.0327,51.467
Lawrence of Arabia,Sun's Anvil ,0.189,0.0935,0.0373,0.958,0.94,0.113,0.038,110.562
Lawrence of Arabia,Lawrence And Bodyguard ,0.271,0.426,0.0639,0.566,0.884,0.0918,0.153,77.687
Lawrence of Arabia,That Is The Desert ,0.0629,0.0155,0.0352,0.968,0.955,0.11,0.0381,67.555
Lawrence of Arabia,End Title ,0.346,0.806,0.0508,0.655,0.913,0.419,0.444,123.934
M,La Marseillaise ,0.335,0.551,0.0507,0.89,9.44e-06,0.0709,0.43,115.054
North by Northwest,It's a Most Unusual Day ,0.315,0.142,0.0426,0.895,0.00145,0.203,0.615,193.394
North by Northwest,I've Grown Accustomed to Her Face ,0.433,0.469,0.0494,0.85,0.00282,0.112,0.327,94.64
North by Northwest,Singin' in the Rain ,0.354,0.241,0.0334,0.889,0.000274,0.165,0.408,135.646
The Hunt,Moondance ,0.606,0.282,0.0339,0.501,8.3e-06,0.152,0.563,67.409
The Hunt,Julen har bragt velsignet bud ,0.933,0.484,0.0889,0.666,0.0,0.0442,0.831,119.99
The Hunt,Jingle Bells ,0.656,0.305,0.0328,0.559,0.092,0.0809,0.817,78.666
The Hunt,Mit Hjerte altid vanker ,0.27,0.373,0.0365,0.483,0.96,0.145,0.197,84.975
The Hunt,In the Bleak Midwinter ,0.0896,0.0232,0.0482,0.952,0.0123,0.14,0.0792,169.338
The Hunt,I Was Not To You What You Were To Me ,0.445,0.988,0.238,0.00402,4.89e-05,0.111,0.131,184.001
The Hunt,Es ist ein Ros' entsprungen ,0.527,0.762,0.0778,0.222,0.000283,0.0765,0.564,82.464
The Hunt,A Child Is Born in Bethlehem ,0.216,0.0223,0.0393,0.968,5.59e-06,0.0947,0.156,166.86
Vertigo,"Symphony No. 34 in C K. 338, 2nd Movement, Andante di Molto (piu tosto allegretto) ",0.562,0.717,0.0293,0.0426,0.00919,0.257,0.527,85.0
Vertigo,Sardis #4 ,0.0798,0.116,0.0499,0.949,0.26,0.34,0.0319,174.231
Amélie,Les Jours Tristes (instrumental) ,0.734,0.339,0.0325,0.807,0.186,0.0801,0.952,100.081
Amélie,Naomi ,0.299,0.0344,0.0706,0.981,0.94,0.0931,0.104,175.422
Amélie,Whispering ,0.194,0.179,0.0422,0.988,0.866,0.0819,0.179,177.694
Amélie,Adagio pour cordes ,0.0961,0.75,0.0515,0.857,0.175,0.58,0.104,77.431
Amélie,With a Song in My Heart ,0.194,0.179,0.0422,0.988,0.866,0.0819,0.179,177.694
Amélie,Guilty ,0.194,0.179,0.0422,0.988,0.866,0.0819,0.179,177.694
Amélie,Sweet and Lovely ,0.433,0.564,0.0405,0.713,0.275,0.117,0.855,192.07
Amélie,Dancing in the Dark ,0.795,0.75,0.0526,0.177,0.0,0.0875,0.762,115.005
Amélie,Ciribiribin ,0.753,0.885,0.0847,0.657,0.000524,0.295,0.701,115.998
Amélie,Fire ,0.194,0.179,0.0422,0.988,0.866,0.0819,0.179,177.694
Amélie,Brouillard ,0.194,0.179,0.0422,0.988,0.866,0.0819,0.179,177.694
Amélie,Got a Date with an Angel ,0.194,0.179,0.0422,0.988,0.866,0.0819,0.179,177.694
Amélie,Father's Little Dividend ,0.308,0.0268,0.0408,0.98,0.907,0.098,0.104,106.683
Amélie,Rose du Sud ,0.194,0.179,0.0422,0.988,0.866,0.0819,0.179,177.694
Amélie,Si tu n'Étais pas là ,0.424,0.292,0.0454,0.982,0.00998,0.0885,0.388,108.516
Amélie,Générique journal télévisé,0.194,0.179,0.0422,0.988,0.866,0.0819,0.179,177.694
Amélie,The Child ,0.455,0.84,0.0935,0.212,4.45e-06,0.201,0.486,149.965
Amélie,Up Above My Head ,0.585,0.392,0.0335,0.676,3.47e-05,0.0955,0.598,84.96
A Clockwork Orange,"Symphony No.9 in D Minor, Opus 125 Choral: II. Scherzo. Molto vivace ",0.198,0.399,0.0368,0.822,0.803,0.102,0.386,154.33
A Clockwork Orange,The Thieving Magpie (Overture) ,0.311,0.131,0.044,0.926,0.811,0.327,0.315,150.507
A Clockwork Orange,Molly Malone ,0.737,0.077,0.0909,0.858,0.00772,0.111,0.145,140.084
A Clockwork Orange,William Tell (Overture) ,0.375,0.434,0.0372,0.947,0.897,0.235,0.46,145.74
A Clockwork Orange,I Want to Marry a Lighthouse Keeper ,0.198,0.399,0.0368,0.822,0.803,0.102,0.386,154.33
A Clockwork Orange,Singin' In the Rain ,0.815,0.245,0.0702,0.993,0.833,0.197,0.845,95.202
A Clockwork Orange,Overture to the Sun ,0.645,0.632,0.0245,0.00489,0.926,0.443,0.582,94.976
A Clockwork Orange,March from 'Funeral Music for Queen Mary' ,0.208,0.391,0.0374,0.946,0.927,0.17,0.117,72.008
A Clockwork Orange,Pomp and Circumstance Marches No.1 and 4 ,0.198,0.399,0.0368,0.822,0.803,0.102,0.386,154.33
A Clockwork Orange,Orange Minuet ,0.133,0.259,0.0361,0.927,0.831,0.107,0.0871,143.602
A Clockwork Orange,The Sea And Sinbad's Ship ,0.198,0.399,0.0368,0.822,0.803,0.102,0.386,154.33
A Clockwork Orange,Biblical Daydreams ,0.198,0.399,0.0368,0.822,0.803,0.102,0.386,154.33
A Clockwork Orange,Timesteps ,0.198,0.399,0.0368,0.822,0.803,0.102,0.386,154.33
A Clockwork Orange,Country Lane ,0.198,0.399,0.0368,0.822,0.803,0.102,0.386,154.33
Full Metal Jacket,Hello Vietnam ,0.209,0.385,0.0366,0.965,0.828,0.107,0.0918,130.508
Full Metal Jacket,These Boots Are Made For Walkin' ,0.718,0.323,0.0601,0.562,1.1e-06,0.0827,0.463,82.719
Full Metal Jacket,Wooly Bully ,0.532,0.699,0.0535,0.599,2.1e-06,0.275,0.504,139.94
Full Metal Jacket,The Marines Hymn ,0.244,0.631,0.0515,0.837,0.0,0.808,0.185,84.928
Full Metal Jacket,Chapel Of Love ,0.54,0.365,0.0342,0.395,0.0,0.131,0.588,123.051
Full Metal Jacket,Surfin' Bird ,0.564,0.959,0.0691,0.0146,0.638,0.208,0.834,101.239
Full Metal Jacket,"Paint It, Black ",0.495,0.828,0.0325,0.162,0.00107,0.114,0.864,157.964
Full Metal Jacket,Mickey Mouse Club March ,0.71,0.792,0.233,0.834,0.000337,0.641,0.826,131.084
Full Metal Jacket,Happy Birthday ,0.536,0.883,0.0424,0.000601,1.51e-06,0.256,0.749,106.414
Scarface,Scarface (Push It to the Limit) ,0.571,0.609,0.0324,0.0299,2.89e-06,0.66,0.27,156.203
Scarface,Rush Rush ,0.769,0.491,0.0547,0.107,0.00236,0.0759,0.895,131.032
Scarface,Turn Out the Night ,0.739,0.543,0.0361,0.269,0.0,0.391,0.857,134.044
Scarface,Vamos a Bailar ,0.867,0.52,0.0302,0.484,0.041,0.14,0.922,108.372
Scarface,Tony's Theme ,0.713,0.301,0.0379,0.534,0.973,0.16,0.13,117.272
Scarface,She's on Fire ,0.704,0.55,0.0329,0.145,3.91e-06,0.221,0.631,135.049
Scarface,Shake It Up ,0.728,0.47,0.0334,0.144,1.16e-05,0.0532,0.718,132.371
Scarface,Dance Dance Dance ,0.725,0.551,0.0324,0.069,3.71e-06,0.332,0.72,131.094
Scarface,I'm Hot Tonight ,0.871,0.532,0.0562,0.202,0.00727,0.164,0.437,134.584
Scarface,Gina's and Elvira's Theme ,0.6,0.314,0.0282,0.485,0.874,0.155,0.186,117.156
Scarface,Strangers in the Night ,0.259,0.473,0.0295,0.592,0.0,0.201,0.539,90.348
Come and See,Die Walküre ,0.211,0.42,0.0341,0.919,0.929,0.124,0.108,95.003
Come and See,Lacrimosa ,0.0847,0.0856,0.0405,0.964,0.592,0.289,0.0764,84.245
Come and See,The Sacred War ,0.394,0.293,0.036,0.108,0.0,0.0828,0.251,132.177
Come and See,Korobeiniki ,0.58,0.506,0.067,0.667,0.937,0.122,0.862,98.478
Come and See,Im Wald im grünen Walde ,0.566,0.877,0.0349,0.642,7.44e-06,0.151,0.721,121.322
Come and See,Blue Danube ,0.23,0.132,0.0349,0.949,0.801,0.0931,0.206,180.307
Come and See,Tannhäuser ,0.0897,0.16,0.0357,0.832,0.834,0.14,0.0579,81.802
Double Indemnity,Tangerine ,0.555,0.856,0.0334,0.00188,0.904,0.155,0.652,125.021
Double Indemnity,My Ideal ,0.13,0.0308,0.0394,0.906,0.943,0.0537,0.0431,76.023
Double Indemnity,"Symphony No 8 in B minor, Unfinished ",0.204,0.0243,0.0393,0.982,0.726,0.0885,0.0402,109.525
The Apartment,Adeste Fideles (O Come All Ye Faithful) ,0.245,0.274,0.032,0.794,0.000242,0.128,0.0936,43.629
The Apartment,"Capriccio Italien, Op. 45 ",0.215,0.152,0.0479,0.913,0.699,0.249,0.0755,92.07
The Apartment,Jealous Lover ,0.122,0.321,0.0318,0.966,0.9,0.146,0.0391,74.998
The Apartment,Auld Lang Syne ,0.2,0.0805,0.0319,0.977,0.00826,0.114,0.128,85.004
The Apartment,Magdalena ,0.57,0.733,0.0306,0.00686,0.000131,0.21,0.334,109.97
The Apartment,Lonely Room ,0.488,0.237,0.0286,0.927,0.911,0.111,0.164,95.044
The Apartment,There is a Tavern in the Town ,0.6,0.229,0.0645,0.879,0.926,0.135,0.102,93.818
The Apartment,Little Brown Jug ,0.488,0.237,0.0286,0.927,0.911,0.111,0.164,95.044
The Apartment,Jingle Bells ,0.902,0.536,0.361,0.0819,0.0,0.714,0.266,94.921
Taxi Driver,Late For The Sky ,0.261,0.144,0.0377,0.949,0.492,0.113,0.073,46.329
Taxi Driver,Hold Me Close ,0.658,0.783,0.113,0.0798,0.00018,0.187,0.491,126.027
Taxi Driver,"The Pilgrim, Chapter 33 ",0.218,0.4,0.034,0.214,0.625,0.105,0.37,164.353
Taxi Driver,Ling Ting Tong ,0.218,0.4,0.034,0.214,0.625,0.105,0.37,164.353
To Kill a Mockingbird,It looks like we don't have any Soundtracks for this title yet.,0.47,0.195,0.0318,0.975,0.93,0.143,0.154,110.005
Up,Habanera ,0.47,0.0562,0.0521,0.982,0.0,0.136,0.476,132.334
Up,The Spirit of Adventure ,0.796,0.36,0.109,0.977,0.734,0.303,0.847,110.015
The Sting,Easy Winners ,0.617,0.396,0.0993,0.638,0.211,0.0718,0.858,185.748
The Sting,The Entertainer ,0.615,0.386,0.0904,0.873,0.778,0.0887,0.365,156.85
The Sting,Gladiolus Rag ,0.601,0.503,0.0377,0.814,0.804,0.141,0.965,177.003
The Sting,Pineapple Rag ,0.601,0.503,0.0377,0.814,0.804,0.141,0.965,177.003
The Sting,Rag Time Dance ,0.549,0.472,0.076,0.747,0.315,0.0987,0.58,95.267
The Sting,Solace ,0.462,0.227,0.0392,0.934,0.937,0.144,0.334,107.67
The Sting,Listen to the Mockingbird ,0.499,0.634,0.032,0.437,0.93,0.072,0.934,93.166
The Sting,The Washington Post ,0.615,0.386,0.0904,0.873,0.778,0.0887,0.365,156.85
The Sting,The Cascades ,0.659,0.66,0.0441,0.627,0.000217,0.136,0.672,116.634
L.A. Confidential,Ac-cent-tchu-ate the Positive ,0.191,0.236,0.0327,0.948,0.873,0.0847,0.0454,99.278
L.A. Confidential,Oh! Look at Me Now ,0.585,0.643,0.0529,0.0104,0.0,0.493,0.351,157.015
L.A. Confidential,Silent Night ,0.111,0.184,0.0344,0.974,0.0456,0.111,0.214,76.416
L.A. Confidential,Silver Bells ,0.249,0.177,0.0356,0.932,0.924,0.139,0.0533,65.991
L.A. Confidential,The Christmas Blues ,0.206,0.198,0.0481,0.779,0.736,0.137,0.0663,141.81
L.A. Confidential,Mele Kalikimaka ,0.5,0.224,0.0935,0.646,0.0,0.284,0.62,202.481
L.A. Confidential,Look for the Silver Lining ,0.646,0.193,0.0375,0.942,0.00333,0.12,0.434,80.397
L.A. Confidential,Jingle Bells ,0.233,0.292,0.0547,0.223,0.887,0.115,0.0397,97.935
L.A. Confidential,Hit the Road to Dreamland ,0.88,0.906,0.152,0.253,0.0269,0.185,0.897,124.006
L.A. Confidential,Wheel of Fortune ,0.585,0.643,0.0529,0.0104,0.0,0.493,0.351,157.015
L.A. Confidential,Makin' Whoopee ,0.249,0.177,0.0356,0.932,0.924,0.139,0.0533,65.991
L.A. Confidential,The Lady is a Tramp ,0.627,0.72,0.0412,0.715,0.927,0.0941,0.359,148.003
L.A. Confidential,Powder Your Face with Sunshine ,0.191,0.236,0.0327,0.948,0.873,0.0847,0.0454,99.278
L.A. Confidential,How Important Can It Be ,0.191,0.236,0.0327,0.948,0.873,0.0847,0.0454,99.278
L.A. Confidential,Looking at You ,0.191,0.236,0.0327,0.948,0.873,0.0847,0.0454,99.278
L.A. Confidential,At Last ,0.191,0.236,0.0327,0.948,0.873,0.0847,0.0454,99.278
L.A. Confidential,But Not for Me ,0.191,0.236,0.0327,0.948,0.873,0.0847,0.0454,99.278
Hamilton,Alexander Hamilton ,0.609,0.435,0.285,0.522,0.0,0.118,0.552,131.995
